,QQQ,SPY,TLT
2019-05-14,1.8262475619444047,1.5006417437491646,1.0985517497353445
2019-05-15,1.8520415272767674,1.5094315253589683,1.1052996781168538
2019-05-16,1.870653801464725,1.5234108657845193,1.1016193969744743
2019-05-17,1.8515357221637354,1.5135612876491904,1.1040727820474885
2019-05-20,1.8202791260854658,1.5035540315947804,1.1017948422982622
2019-05-21,1.8392961410761075,1.5171098480533773,1.10004177308382
2019-05-22,1.8311025173314428,1.5124500081170944,1.1063510474492877
2019-05-23,1.803082880552061,1.4939698510490784,1.1187948021615821
2019-05-24,1.8021721734492466,1.4973589397012013,1.1197590594306972
2019-05-28,1.795395061920428,1.4834324276569582,1.1278209145317473
2019-05-29,1.78062645526764,1.473477372142312,1.131238963939593
2019-05-30,1.7881113393430883,1.4775018364365151,1.1409657178209038
2019-05-31,1.75958621982487,1.4575923532487662,1.1552496538109596
2019-06-03,1.7208436113614674,1.4538854870839542,1.1629769823062355
2019-06-04,1.7692975812828267,1.4854444804207618,1.149717712137615
2019-06-05,1.7824470635377794,1.4983112856311291,1.1432198035191463
2019-06-06,1.7966089619542853,1.5080547585455961,1.1469076560838518
2019-06-07,1.831304645952138,1.5231460960364365,1.1568298829221995
2019-06-10,1.852648235513049,1.5301357662492119,1.1459416077255846
2019-06-11,1.8551772610782091,1.5297646222053203,1.1466443659784555
2019-06-12,1.8444547729554819,1.5270643654181288,1.1475224067288272
2019-06-13,1.8553801956343938,1.5333657419158673,1.1514737122252157
2019-06-14,1.8474897648207722,1.5316709285148586,1.1543716944737312
2019-06-17,1.8586165101848902,1.5322532067006838,1.1563913917324447
2019-06-18,1.8856243755511102,1.5482981458045386,1.1621867863374726
2019-06-19,1.8927058083206567,1.5517928912192773,1.1638553487091805
