portfolio_id,annualized_return_%,annualized_volatility_%,sharpe_ratio,SPY_weight_%,QQQ_weight_%,TLT_weight_%
444,13.8634,15.6627,0.6936,17.5572,59.1984,23.2444
445,1.9604,12.8615,-0.0808,13.7397,0.4239,85.8364
446,13.987,15.7523,0.6975,7.7985,66.838,25.3635
447,7.9049,10.7998,0.4542,53.3913,2.6982,43.9105
448,13.892,17.3108,0.6292,90.6305,6.9234,2.4461
449,11.712,13.9663,0.6238,60.3652,17.3695,22.2653
450,13.5529,15.4463,0.6832,30.7322,48.1417,21.1262
451,5.8666,10.3784,0.2762,38.4803,2.8615,58.6582
452,7.4782,10.955,0.4088,24.4845,21.2306,54.2849
453,3.9423,11.3314,0.0832,21.3588,5.2001,73.4412
454,9.1687,12.0277,0.5129,5.1545,43.8346,51.0109
455,11.4375,13.382,0.6305,12.6925,50.1517,37.1558
456,11.8166,13.6863,0.6442,15.5754,50.0423,34.3823
457,15.2175,17.0519,0.7165,6.603,74.0547,19.3423
458,10.4922,12.6765,0.591,53.3304,16.1126,30.5569
459,5.2654,11.2326,0.2017,13.6217,17.5883,68.79
460,15.7128,17.8762,0.7112,29.7649,59.9979,10.2372
461,9.7701,12.2903,0.5509,7.3331,45.3794,47.2875
462,13.0328,15.974,0.6281,81.3925,9.1101,9.4973
463,13.4306,16.0601,0.6495,68.9121,20.1196,10.9682
464,6.2211,11.3112,0.2848,8.4012,26.2724,65.3264
465,8.656,11.579,0.4885,15.0547,34.0826,50.8627
466,12.0725,13.9101,0.6522,16.4129,50.7641,32.8231
467,12.1506,14.3149,0.6392,54.8266,23.6099,21.5636
468,12.9232,14.7959,0.6707,31.8617,44.0772,24.0611
469,13.274,15.0607,0.6822,18.4431,55.5167,26.0402
470,14.1446,15.9152,0.7003,8.1806,67.3782,24.4411
471,8.3146,11.4454,0.4643,14.8648,32.4541,52.6811
472,14.6286,17.8871,0.6501,81.5861,17.2184,1.1956
473,2.7222,12.1771,-0.0228,16.9783,2.0374,80.9843
474,1.3696,13.7246,-0.1188,6.1551,2.8119,91.0331
475,11.6342,13.529,0.6382,30.6293,38.3001,31.0707
476,12.8568,15.2696,0.6455,63.6521,20.9275,15.4204
477,17.5943,19.7559,0.7387,3.4285,88.6147,7.9567
478,8.0691,10.8955,0.4652,56.9175,1.0168,42.0657
479,13.7099,15.4727,0.6922,8.4137,64.9647,26.6216
480,6.6851,10.9333,0.3371,19.6297,20.615,59.7553
481,12.4603,14.8955,0.6351,66.2864,16.9888,16.7248
482,11.5247,13.5096,0.631,42.414,29.2798,28.3062
483,10.5046,12.6218,0.5946,46.9482,20.7553,32.2964
484,9.6362,11.9886,0.5535,22.3654,33.9034,43.7312
485,8.7239,11.6988,0.4893,10.8941,37.4181,51.6878
486,18.2073,20.5667,0.7394,8.7924,87.9348,3.2728
487,6.4939,11.3248,0.3085,7.8135,28.1038,64.0827
488,14.8793,18.0356,0.6587,76.8297,21.9261,1.2442
489,12.7448,15.4756,0.6297,75.9429,11.5316,12.5255
490,12.1496,14.0087,0.6531,8.1477,57.0922,34.7601
491,14.0721,16.4393,0.6735,54.555,33.7343,11.7107
492,13.8065,15.6738,0.6895,26.5121,52.4799,21.008
493,11.8047,13.7275,0.6414,6.6387,56.3922,36.9691
494,14.6924,17.0594,0.6854,49.8363,40.3253,9.8383
495,7.4568,10.7632,0.4141,34.1693,14.1721,51.6586
496,9.3571,11.8314,0.5373,21.29,33.2323,45.4777
497,15.873,18.0505,0.7132,28.8235,61.5012,9.6753
498,7.3394,10.9124,0.3977,24.7391,20.3307,54.9302
499,15.8436,18.6827,0.6875,58.8214,39.8288,1.3498
500,10.9555,13.0336,0.6104,9.6695,49.8292,40.5013
501,5.2124,11.2066,0.1974,14.5442,16.6526,68.8032
502,12.526,14.4034,0.6614,33.1446,41.1043,25.751
503,8.9062,11.6107,0.5087,19.6245,32.097,48.2785
504,14.2031,16.7898,0.6673,62.4689,28.7342,8.7969
505,13.4409,15.2191,0.686,0.814,69.0262,30.1598
506,7.5707,11.2182,0.4074,14.8562,28.616,56.5278
507,11.583,14.2427,0.6026,77.4964,4.4129,18.0907
508,14.5971,16.4783,0.7038,20.7751,60.6812,18.5436
509,14.4179,16.5298,0.6907,39.3256,46.4469,14.2275
510,15.7582,17.9928,0.7091,33.3767,57.6416,8.9817
511,11.9786,14.7975,0.6068,81.8312,3.3478,14.821
512,1.029,14.0963,-0.1398,4.5954,2.1705,93.2341
513,9.0528,11.7522,0.515,15.7104,35.6625,48.6271
514,10.5998,12.697,0.5985,17.3454,42.4841,40.1705
515,12.4442,14.273,0.6617,25.9283,45.8585,28.2131
516,12.7215,14.9799,0.649,57.528,24.6219,17.8502
517,14.3565,16.1514,0.7031,11.8884,65.8133,22.2983
518,18.3338,20.7811,0.7379,12.6635,85.8116,1.5248
519,8.8646,11.6083,0.5052,18.5553,32.6493,48.7954
520,14.8639,18.1203,0.6547,79.9299,19.6224,0.4477
521,15.5731,18.1928,0.6911,52.9229,42.6622,4.4149
522,13.3105,15.9071,0.6482,68.3926,19.8717,11.7357
523,11.37,13.2864,0.63,28.9973,38.1054,32.8973
524,12.0606,13.8966,0.652,19.3301,48.6099,32.06
525,11.9228,13.776,0.6477,24.8355,43.9481,31.2164
526,14.6819,16.7149,0.6989,32.13,52.9736,14.8965
527,8.5004,11.3978,0.4826,20.8504,29.1205,50.0292
528,15.5539,17.4857,0.718,14.1742,70.3617,15.464
529,15.1657,17.3631,0.7007,37.3544,51.7258,10.9198
530,9.4325,11.7912,0.5455,29.9607,27.4019,42.6374
531,14.4018,16.4838,0.6917,37.7024,47.5285,14.7691
532,16.525,18.4877,0.7316,1.8206,84.2426,13.9368
533,18.4404,20.8047,0.7422,5.3105,91.6375,3.0521
534,2.2349,12.9859,-0.0589,7.5009,6.3183,86.1808
535,8.49,11.2909,0.4862,27.1171,24.5711,48.3118
536,1.5133,13.7309,-0.1083,3.9082,5.1665,90.9254
537,8.3964,11.1134,0.4856,39.2908,15.3538,45.3554
538,8.2143,11.7025,0.4456,3.9087,39.796,56.2953
539,11.8881,13.9967,0.635,52.1284,24.1887,23.6829
540,16.4695,18.6503,0.7222,21.8184,69.6095,8.5721
541,14.6266,17.5447,0.6627,71.1019,24.7291,4.169
542,3.7664,12.0264,0.0637,7.9685,13.8972,78.1344
543,6.2551,11.053,0.2945,15.3903,21.434,63.1757
544,7.6012,10.6538,0.4319,51.0224,2.8278,46.1498
545,13.6601,16.4402,0.6484,72.8076,18.5112,8.6813
546,15.3403,17.206,0.7172,9.5069,72.6062,17.887
547,14.409,16.7703,0.6803,51.8213,37.4368,10.7419
548,16.4537,18.6426,0.7217,22.5511,69.0022,8.4467
549,18.0999,20.333,0.7426,0.6929,93.1902,6.1169
550,12.8207,15.4737,0.6347,72.9098,14.0996,12.9906
551,6.0028,10.892,0.2757,20.2987,16.6091,63.0923
552,3.9953,11.3525,0.0877,20.3421,6.2036,73.4543
553,7.127,10.4669,0.3943,49.4175,1.5288,49.0537
554,11.8124,14.1619,0.6223,64.6734,14.7976,20.529
555,5.2232,11.4766,0.1937,8.0699,21.3528,70.5772
556,6.6,11.6013,0.3103,0.7057,33.7511,65.5433
557,13.7503,15.5221,0.6926,12.451,62.2767,25.2723
558,11.995,13.837,0.6501,19.9948,47.794,32.2112
559,2.3603,12.7155,-0.0503,10.9898,4.4634,84.5468
560,16.684,19.3833,0.706,45.5249,53.7106,0.7645
561,11.4252,13.594,0.6198,55.8871,19.1003,25.0127
562,12.128,14.465,0.631,63.2939,17.4185,19.2876
563,15.7777,18.4999,0.6907,55.0811,42.1714,2.7475
564,14.8844,16.7365,0.7101,14.1278,66.9352,18.937
565,3.706,11.5435,0.0612,18.9076,5.7372,75.3552
566,13.24,15.8123,0.6476,67.8836,19.8725,12.2439
567,14.4083,16.4016,0.6956,31.9106,51.717,16.3724
568,2.0848,12.8487,-0.0712,12.2087,2.1652,85.6262
569,1.0456,14.1041,-0.1386,4.1978,2.5417,93.2604
570,9.3759,11.8539,0.5379,20.4137,33.958,45.6283
571,12.8302,14.6469,0.6711,24.7588,48.6922,26.5489
572,14.5749,17.3,0.6691,64.8901,28.9184,6.1914
573,6.4202,10.5614,0.3238,32.481,10.0264,57.4926
574,10.1772,12.414,0.5782,15.84,41.3804,42.7797
575,9.0915,11.5162,0.529,44.2043,15.4211,40.3746
576,12.1955,14.7559,0.6232,72.1213,11.4344,16.4443
577,4.7097,10.8479,0.1576,26.9977,5.1204,67.8819
578,11.5823,13.5028,0.6356,34.8738,34.9867,30.1395
579,9.9542,12.201,0.57,21.9112,35.8727,42.2162
580,14.7896,16.8127,0.7012,30.4336,54.7471,14.8193
581,10.8825,12.9909,0.6068,8.7027,50.1457,41.1516
582,15.3642,17.3434,0.7129,20.9457,64.5233,14.5311
583,7.0539,10.92,0.3712,21.9136,20.8824,57.2041
584,7.7505,10.7784,0.4407,41.9731,10.0916,47.9354
585,11.0165,13.1687,0.6088,54.0526,18.3038,27.6436
586,13.1146,14.9446,0.6768,26.2404,49.0992,24.6604
587,11.0361,12.9975,0.6183,28.6039,36.6622,34.7339
588,5.5124,10.4467,0.2405,35.7901,2.9608,61.249
589,16.7526,18.789,0.7319,6.1636,82.3029,11.5335
590,10.5393,12.5932,0.5987,28.0714,34.477,37.4516
591,16.4922,18.6405,0.7238,19.3247,71.5154,9.1599
592,2.959,12.8959,-0.0032,0.0293,15.4201,84.5506
593,9.7059,12.0882,0.5547,60.4592,6.9348,32.606
594,14.7848,16.6049,0.7097,10.8177,68.795,20.3874
595,9.5463,11.8319,0.5533,39.5917,21.0802,39.3281
596,15.8148,17.9548,0.7137,27.1691,62.3872,10.4437
597,10.1298,12.3098,0.5792,23.449,35.6768,40.8742
598,7.8936,11.4418,0.4277,9.7786,33.9275,56.2939
599,10.7816,12.9387,0.6014,7.0943,50.778,42.1277
600,12.1076,14.0544,0.648,40.1729,33.8998,25.9273
601,8.2483,11.3505,0.4624,18.0097,29.8556,52.1347
602,2.906,12.1778,-0.0077,14.6116,4.6852,80.7032
603,12.5878,15.2204,0.6299,73.2299,12.6664,14.1037
604,11.9745,14.1696,0.6334,56.874,21.2306,21.8955
605,8.5382,11.1777,0.4955,41.7141,14.3484,43.9376
606,11.5912,13.476,0.6375,23.5936,43.1253,33.2811
607,16.1494,18.069,0.7277,3.1417,81.3536,15.5046
608,16.8429,18.8803,0.7332,4.6879,83.8284,11.4836
609,11.241,13.2973,0.6197,5.1973,54.5129,40.2898
610,12.4347,14.7676,0.6389,62.0753,19.8776,18.047
611,18.5454,20.9549,0.7419,6.8104,91.1041,2.0855
612,7.8112,10.7622,0.447,48.7616,5.5352,45.7032
613,16.1198,18.865,0.6955,52.8456,45.5432,1.6112
614,17.4817,20.0076,0.7238,28.7076,69.8981,1.3943
615,5.0625,11.3195,0.1822,12.6714,17.2214,70.1071
616,2.0159,13.1804,-0.0747,6.8552,5.6497,87.4951
617,6.431,10.9232,0.3141,19.3851,19.4771,61.1378
618,10.1713,12.3224,0.582,44.2832,20.9445,34.7723
619,16.3835,18.5691,0.7207,23.2262,68.155,8.6189
620,17.3955,19.8267,0.7261,24.8214,72.2404,2.9381
621,12.5505,14.3513,0.6655,18.2675,51.904,29.8285
622,14.6794,16.4579,0.7097,1.7675,74.7425,23.49
623,8.4061,11.6922,0.4624,6.3673,39.023,54.6097
624,8.9112,11.4733,0.5152,60.9487,2.4769,36.5744
625,15.4134,17.8212,0.6966,45.4099,47.2268,7.3633
626,16.8646,19.3935,0.7149,36.1292,61.3842,2.4866
627,2.2073,12.6029,-0.0629,15.3217,0.5649,84.1134
628,9.4084,11.9463,0.5364,67.5889,0.2828,32.1283
629,8.8305,11.8081,0.4938,8.1337,39.9493,51.917
630,9.8024,12.2123,0.557,63.4793,5.2669,31.2538
631,16.9055,18.9414,0.7341,3.3975,85.0775,11.525
632,2.588,12.8005,-0.0322,6.364,8.9587,84.6773
633,7.3901,11.5513,0.3801,3.1662,36.0693,60.7646
634,11.661,13.5383,0.6397,21.4208,45.0446,33.5346
635,15.386,17.9222,0.6911,51.1959,42.9346,5.8695
636,7.4122,10.825,0.4076,29.8549,17.0371,53.108
637,12.3094,14.8226,0.6281,69.9284,13.5964,16.4752
638,9.0183,11.8503,0.5079,9.934,39.6285,50.4375
639,11.7304,13.6937,0.6375,3.7176,58.1039,38.1785
640,10.8096,12.9932,0.6011,4.5699,52.7339,42.6962
641,6.3367,10.3942,0.321,39.803,4.3421,55.855
642,9.9746,12.1734,0.5729,46.1205,18.6101,35.2694
643,10.2971,12.7976,0.5702,71.2045,2.2815,26.514
644,8.3187,11.0536,0.4812,42.1975,12.8669,44.9356
645,6.9741,11.4786,0.3462,4.0415,33.2913,62.6672
646,16.3043,18.2757,0.728,6.8828,79.4704,13.6468
647,4.936,11.1963,0.1729,16.4305,13.8711,69.6984
648,6.8754,11.5594,0.3353,1.7826,34.402,63.8153
649,10.4846,12.6213,0.593,48.8333,19.2998,31.8669
650,4.854,11.4045,0.1626,12.0273,16.6061,71.3667
651,15.5197,17.5702,0.7126,24.5664,62.7296,12.704
652,7.4132,11.6197,0.3798,1.3253,37.5092,61.1655
653,17.1657,19.2891,0.7344,7.3811,83.5646,9.0543
654,16.2449,18.4832,0.7166,28.1355,63.9169,7.9476
655,10.0351,12.194,0.5769,34.731,27.0937,38.1753
656,3.3138,12.4715,0.0252,3.9727,14.4247,81.6026
657,11.0548,13.2212,0.6092,0.7743,56.7241,42.5016
658,2.5672,12.8606,-0.0337,5.4907,9.4776,85.0318
659,12.9843,15.0055,0.6654,43.4411,36.086,20.4729
660,10.6725,12.7064,0.6038,37.0442,28.7283,34.2275
661,6.3078,10.3079,0.3209,44.435,0.8698,54.6952
662,6.1407,10.9396,0.2871,18.7653,18.4218,62.8129
663,14.0594,16.6668,0.6636,64.2178,26.7368,9.0454
664,16.4425,18.5242,0.7257,15.0339,74.3369,10.6292
665,9.3262,11.7187,0.5398,53.745,9.7893,36.4656
666,10.2709,12.3966,0.5865,42.8642,22.4774,34.6584
667,7.8343,10.9172,0.4428,33.124,16.8729,50.0031
668,6.9696,10.4865,0.3785,42.6362,5.5801,51.7836
669,11.6448,13.5773,0.6367,9.0284,53.8516,37.1201
670,15.6045,17.9387,0.7026,40.1234,52.0072,7.8694
671,11.9968,13.9347,0.6456,39.2245,34.0075,26.768
672,18.0446,20.4212,0.7367,12.5027,84.4322,3.0651
673,11.7636,13.6809,0.6406,8.2573,55.0187,36.7241
674,6.062,10.5484,0.2903,31.854,8.6253,59.5206
675,13.4829,16.5452,0.6336,82.7471,10.4646,6.7882
676,11.0906,13.713,0.59,76.9036,2.2938,20.8026
677,10.1253,12.5522,0.5677,66.8068,4.5484,28.6449
678,16.5435,18.6323,0.7269,14.1498,75.4933,10.3569
679,16.3737,18.8754,0.7085,40.1986,55.928,3.8734
680,11.4766,13.3906,0.633,31.9036,36.5713,31.525
681,12.1772,15.1007,0.6077,84.4895,2.4667,13.0438
682,8.2721,11.0602,0.4767,37.8513,15.7443,46.4043
683,15.9814,18.557,0.6995,47.3554,48.7668,3.8779
684,9.3794,11.7401,0.5434,50.9095,12.0986,36.9919
685,13.0302,14.9091,0.6728,32.104,44.4563,23.4397
686,2.3601,12.5405,-0.051,14.4419,1.9858,83.5723
687,13.9965,15.8615,0.6933,24.7915,54.6964,20.5121
688,10.4709,12.7122,0.5877,8.0309,48.5005,43.4686
689,12.7976,14.6314,0.6696,27.4437,46.598,25.9583
690,12.2312,14.0578,0.6567,22.6493,47.1103,30.2404
691,13.5783,16.7442,0.6318,85.2814,9.1394,5.5792
692,7.9438,10.8453,0.4558,45.0082,8.9129,46.0789
693,8.0187,11.2832,0.4448,17.3466,29.1447,53.5087
694,11.204,13.1416,0.6243,29.1925,37.1075,33.7
695,12.2306,14.0563,0.6567,14.3045,53.0935,32.602
696,5.2833,10.9936,0.2077,19.6404,13.3629,66.9967
697,7.6668,11.5904,0.4026,3.3264,37.3843,59.2893
698,11.4202,13.6411,0.6173,58.8477,16.9503,24.202
699,15.4238,17.3548,0.7159,15.8568,68.4821,15.6611
700,12.7068,14.641,0.663,38.2154,38.4009,23.3837
701,6.9734,10.6119,0.3744,34.845,11.1894,53.9656
702,18.1084,20.4654,0.7382,10.195,86.4174,3.3876
703,1.5,13.6351,-0.11,5.8505,3.7044,90.4451
704,10.0348,12.2034,0.5765,42.2232,21.717,36.0598
705,8.4266,11.3625,0.4776,21.018,28.6186,50.3634
706,9.2832,12.0183,0.5228,8.0143,42.3743,49.6113
707,5.7956,11.0331,0.2534,16.6566,18.151,65.1924
708,3.9381,11.4096,0.0822,19.5765,6.4571,73.9664
709,9.2449,11.7602,0.531,63.8812,2.0978,34.021
710,6.2503,10.3872,0.3129,39.5594,4.0706,56.37
711,5.5525,11.0378,0.2313,17.3074,16.428,66.2647
712,15.1605,16.9804,0.7162,4.7632,75.08,20.1568
713,12.4861,14.2955,0.6636,11.2366,56.6149,32.1486
714,7.7832,10.9425,0.4371,30.2283,18.6865,51.0851
715,10.0714,12.2872,0.5755,50.8769,15.698,33.4251
716,17.2969,19.4584,0.7347,8.4821,83.4527,8.0652
717,10.5218,12.8437,0.5856,1.8807,53.1757,44.9435
718,4.9313,10.6164,0.1819,32.3476,2.4277,65.2247
719,16.7798,19.3498,0.7121,38.9571,58.9173,2.1256
720,11.0906,13.1812,0.6138,49.7721,21.7579,28.47
721,12.2819,14.3873,0.6451,51.1798,26.9045,21.9156
722,15.0061,17.0841,0.7028,31.9187,54.8009,13.2805
723,5.7119,11.1775,0.2426,13.076,20.2872,66.6368
724,9.8101,12.2366,0.5565,11.768,42.4045,45.8275
725,1.468,13.6182,-0.1125,6.6366,2.9748,90.3886
726,14.2111,16.1594,0.6938,30.3022,51.8521,17.8457
727,10.9329,13.0622,0.6073,5.8915,52.4229,41.6857
728,13.1739,16.1307,0.6307,81.1657,10.0024,8.8319
729,12.7272,15.4466,0.6297,75.6368,11.6603,12.7029
730,11.9235,13.8091,0.6462,32.5358,38.4273,29.0368
731,12.2159,14.5338,0.6341,62.1679,18.6807,19.1515
732,17.3994,20.0317,0.7188,34.818,65.089,0.093
733,10.4284,12.9165,0.5751,70.9861,3.1165,25.8974
734,6.9912,11.1402,0.3583,13.9678,26.2585,59.7738
735,17.748,20.0183,0.7367,9.7128,84.9009,5.3862
736,12.7609,14.5878,0.6691,1.4142,65.0817,33.5041
737,8.5711,11.4196,0.4879,21.4072,29.0865,49.5063
738,10.1236,12.34,0.5773,51.8339,15.2815,32.8846
739,2.3032,12.5707,-0.0554,14.6247,1.5604,83.8149
740,0.8024,14.285,-0.1538,4.7418,0.8945,94.3637
741,11.6973,13.9864,0.6218,62.0957,16.052,21.8524
742,13.1043,15.0249,0.6725,35.5575,42.3617,22.0809
743,4.6276,11.5667,0.1407,10.0036,16.8879,73.1085
744,12.4908,14.6405,0.6483,53.0098,26.6713,20.319
745,7.7915,10.9067,0.4393,32.6947,16.9598,50.3455
746,14.6248,16.4003,0.7088,1.3068,74.7912,23.9019
747,13.2276,16.666,0.6137,94.6749,0.5883,4.7368
748,9.1188,11.6658,0.5245,64.1778,1.2329,34.5893
749,5.7181,11.1582,0.2436,13.5542,19.9761,66.4697
750,6.8525,11.0326,0.3492,16.9164,23.4267,59.657
751,7.9086,11.5777,0.424,5.3344,37.1934,57.4722
752,14.036,16.8143,0.6563,70.4294,22.1594,7.4112
753,15.1312,17.4971,0.6933,46.0571,45.3044,8.6385
754,7.5004,10.8127,0.4162,32.0559,15.9136,52.0305
755,16.1668,18.0905,0.7278,3.404,81.2553,15.3407
756,5.5469,10.5257,0.242,32.8504,5.2484,61.9012
757,9.1192,11.5875,0.5281,56.715,6.5888,36.6962
758,7.5122,11.5095,0.392,4.9214,35.4409,59.6378
759,15.6803,18.5381,0.684,60.8898,37.501,1.6092
760,12.2585,15.31,0.6047,88.0713,0.3174,11.6113
761,11.9019,13.9741,0.637,49.8098,25.9235,24.2667
762,15.676,17.8888,0.7086,33.036,57.4612,9.5029
763,11.9561,14.0002,0.6397,47.8718,27.5939,24.5343
764,8.7885,11.318,0.5114,46.094,12.4997,41.4063
765,17.9207,20.2207,0.7379,9.1362,86.2071,4.6567
766,7.6671,11.6599,0.4003,1.2826,38.8519,59.8654
767,13.8522,17.4095,0.6234,94.5614,3.8975,1.5411
768,7.3591,11.5929,0.376,1.8819,36.8302,61.288
769,10.0778,12.2444,0.578,28.1324,32.0479,39.8197
770,11.8987,13.9814,0.6365,50.4951,25.4151,24.0898
771,9.2208,12.1597,0.5116,0.7415,47.2694,51.9891
772,3.3537,11.6836,0.0303,19.7021,3.3469,76.9509
773,6.687,10.6011,0.3478,32.4348,11.4382,56.1271
774,13.4054,15.5015,0.6712,45.7018,36.6401,17.6581
775,12.5764,15.5243,0.6169,83.681,5.1101,11.209
776,13.4123,15.5498,0.6696,47.9351,35.0737,16.9912
777,14.0141,15.9239,0.6917,28.8115,51.9034,19.285
778,5.5671,11.2997,0.2272,10.5596,21.3442,68.0963
779,17.7223,19.92,0.7391,4.3786,88.5948,7.0266
780,15.6607,17.7468,0.7134,25.4092,62.8536,11.7372
781,18.4881,20.953,0.7392,11.4224,87.4991,1.0785
782,10.8846,12.8715,0.6126,31.056,34.1201,34.8239
783,8.6778,11.2692,0.5038,39.4572,16.6888,43.8541
784,4.6549,11.3907,0.1453,13.7716,14.3257,71.9027
785,7.0872,10.6526,0.3837,34.1977,12.2416,53.5607
786,12.0488,13.9205,0.65,31.1976,40.0351,28.7673
787,13.8503,16.6787,0.6506,73.2698,19.1625,7.5677
788,11.1275,13.1595,0.6176,10.0043,50.4778,39.5179
789,13.7744,16.6099,0.6487,73.9673,18.2695,7.7632
790,12.713,14.819,0.6554,49.7539,30.1552,20.0909
791,13.4441,16.2089,0.6443,73.5386,16.8703,9.5911
792,11.7301,13.6419,0.6399,9.8194,53.7249,36.4557
793,14.8402,16.633,0.7119,3.9981,73.9736,22.0283
794,12.6861,14.8961,0.6502,55.3523,26.0,18.6477
795,6.682,10.5436,0.3492,35.1283,9.48,55.3917
796,15.2453,17.268,0.7091,25.6719,60.5183,13.8098
797,12.0152,14.6755,0.6143,76.3432,7.4741,16.1828
798,4.2916,11.7692,0.1097,8.3649,16.3269,75.3083
799,15.8635,18.3136,0.7024,43.0363,51.2556,5.7081
800,12.5868,14.492,0.6615,35.9398,39.4135,24.6467
801,14.5114,16.9711,0.6783,55.2314,35.5197,9.2489
802,12.8994,14.9383,0.6627,44.9601,34.5575,20.4824
803,3.5582,12.4939,0.0447,0.9066,17.8875,81.2059
804,14.4747,17.1211,0.6702,62.7691,29.9224,7.3085
805,16.5265,19.1957,0.7047,45.8829,52.64,1.4771
806,15.9172,18.4558,0.6999,46.4081,49.1146,4.4773
807,3.4781,11.5773,0.0413,20.647,3.3117,76.0413
808,11.2106,13.1474,0.6245,24.1301,40.7734,35.0965
809,13.5596,15.9747,0.661,59.9328,27.2279,12.8393
810,2.3022,12.7098,-0.0549,11.8921,3.5157,84.5922
811,10.5276,12.6048,0.5972,41.7008,24.6387,33.6605
812,10.6878,12.7182,0.6045,25.2117,37.2959,37.4924
813,3.6366,12.1442,0.0524,6.9199,13.9789,79.1012
814,1.4805,13.7904,-0.1102,3.3135,5.4233,91.2632
815,14.0563,15.9502,0.6932,27.0753,53.367,19.5577
816,7.3371,10.5436,0.4113,50.0427,2.1659,47.7914
817,13.535,15.342,0.6867,21.059,54.9887,23.9523
818,12.0736,13.9966,0.6483,1.3198,61.5975,37.0827
819,14.1907,16.4426,0.6806,48.4361,38.7373,12.8267
820,12.1002,14.2322,0.6394,53.1534,24.5495,22.2971
821,13.5901,15.3536,0.6897,9.2773,63.7257,26.9971
822,10.5891,12.6382,0.6005,25.9932,36.2251,37.7817
823,16.7395,19.3008,0.7119,39.0003,58.6781,2.3216
824,17.4586,19.9529,0.7246,27.3864,70.7261,1.8875
825,14.0178,16.0373,0.687,36.9029,46.1175,16.9796
826,13.4242,15.9679,0.6528,65.7907,22.3258,11.8835
827,0.928,14.2583,-0.1453,3.2523,2.612,94.1357
828,9.2489,11.6308,0.5373,47.773,13.674,38.553
829,12.7733,14.6116,0.6689,28.1066,45.9966,25.8968
830,9.1245,11.5437,0.5306,39.7589,18.7808,41.4604
831,4.6655,10.87,0.1532,26.7067,5.101,68.1923
832,17.9195,20.2949,0.7351,14.3054,82.4923,3.2023
833,14.0088,16.6315,0.6619,65.1185,25.8291,9.0524
834,6.8025,10.8983,0.3489,21.2846,20.0343,58.6811
835,15.3151,18.123,0.6795,62.1467,34.7118,3.1414
836,17.6992,19.8852,0.7392,3.7584,88.9204,7.3212
837,10.3574,12.5655,0.5855,13.342,44.1039,42.5541
838,16.5998,18.6729,0.7283,12.0102,77.3192,10.6706
839,10.0149,12.4796,0.5621,68.2416,2.9486,28.8098
840,10.2511,12.4637,0.5818,53.2528,14.9223,31.8249
841,8.55,11.537,0.4811,14.9151,33.6347,51.4502
842,15.756,17.9226,0.7117,29.4795,60.4259,10.0946
843,5.5144,10.9646,0.2293,19.4315,14.707,65.8615
844,12.1002,14.5179,0.6268,66.8372,14.7326,18.4302
845,12.4402,15.2559,0.6188,80.0646,7.0003,12.9351
846,4.9555,10.5858,0.1847,33.173,1.9607,64.8663
847,14.5482,17.6771,0.6533,78.2703,19.1815,2.5482
848,10.6979,12.7949,0.6016,14.4609,45.0605,40.4786
849,8.2651,11.2966,0.4661,20.9546,27.8296,51.2157
850,14.8779,16.684,0.7119,6.7615,72.186,21.0526
851,13.9996,16.487,0.6672,60.0259,29.4352,10.5389
852,14.1948,16.2074,0.6907,35.0488,48.3624,16.5888
853,12.1021,13.9838,0.6509,5.6721,58.6224,35.7054
854,12.0297,14.1569,0.6378,53.0174,24.2828,22.6998
855,8.6421,11.2305,0.5024,51.5807,7.8069,40.6124
856,9.4826,11.9026,0.5446,21.5728,33.6782,44.749
857,11.7598,13.8364,0.6331,50.1612,24.937,24.9019
858,9.3971,11.7384,0.545,35.2958,23.3915,41.3127
859,8.1695,11.634,0.4443,5.7878,38.2163,55.9959
860,9.9209,12.3552,0.5602,8.5931,45.2547,46.1522
861,9.0451,11.4853,0.5263,45.186,14.4768,40.3372
862,14.5522,16.8474,0.6857,47.6846,41.1446,11.1708
863,14.2518,16.4453,0.6842,45.0734,41.4655,13.4611
864,13.4126,15.3188,0.6797,32.7096,45.9982,21.2922
865,11.9068,13.8355,0.6438,38.0482,34.3866,27.5652
866,2.5075,12.5252,-0.0393,12.7568,3.9562,83.287
867,9.8812,12.1659,0.5656,20.5218,36.492,42.9861
868,10.3417,12.5043,0.5871,49.5659,18.0354,32.3988
869,8.1122,11.7616,0.4346,1.105,41.2795,57.6154
870,13.2595,16.3191,0.6287,83.8532,8.5163,7.6305
871,11.1238,13.0721,0.6215,26.0448,38.9514,35.0038
872,12.1408,14.354,0.6368,57.4056,21.7089,20.8855
873,11.4603,13.4353,0.6297,41.0109,29.9536,29.0355
874,9.7979,12.0321,0.565,45.735,17.9737,36.2913
875,3.3285,12.4947,0.0263,3.3644,14.937,81.6986
876,11.0136,12.993,0.6168,35.4432,31.6394,32.9174
877,14.2558,16.1137,0.6985,21.7503,58.2179,20.0318
878,15.9461,18.2345,0.71,34.2757,57.9677,7.7566
879,16.2995,19.1498,0.6945,55.1354,44.8289,0.0357
880,12.4267,14.5874,0.6462,53.8191,25.7592,20.4217
881,13.2226,15.3387,0.6665,47.8665,34.1425,17.9909
882,15.9343,18.597,0.6955,51.3514,45.6565,2.9921
883,17.808,20.0329,0.7392,5.1949,88.4519,6.3532
884,10.9766,13.0233,0.6125,44.9283,24.6439,30.4279
885,10.6936,12.7525,0.6033,42.5535,24.8849,32.5616
